board,hand,meets_frozen_gap_threshold,bettor_seat,caller_seat,bettor_range_before_collision,caller_range_before_collision,bettor_joint_marginal,caller_joint_marginal,bettor_group,caller_group,full_check,compressed_check,full_bet_14,compressed_bet_14,full_call_facing_14,compressed_call_facing_14,full_bet_29,compressed_bet_29,full_call_facing_29,compressed_call_facing_29
9d 2d Kc Tc 4c,4d Ks,0,1,5,0.00020740749505100613,0.0064016325893638815,0.00019918529828063473,0.006600836619705701,10,1,0.0,6.666666666666667e-06,0.0,0.9989392906548963,1.0,0.99999,1.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,4d Ac,0,1,5,0.00020740749505100619,0.0034725706595640587,0.0001981590369560384,0.003503034461317363,9,10,1.0,0.999959181166064,0.0,2.950520975346381e-05,1.0,0.4927083286566785,0.0,1.1313624182516413e-05,1.0,0.001875452330007434
9d 2d Kc Tc 4c,4d Ad,0,1,5,0.001244444970306037,0.0032040611662324174,0.0012008380850474904,0.0031743642200183927,9,10,1.0,0.999959181166064,0.0,2.950520975346381e-05,1.0,0.4927083286566785,0.0,1.1313624182516413e-05,0.0,0.001875452330007434
9d 2d Kc Tc 4c,4d Ah,0,1,5,0.00020740749505100613,0.0034725706595640587,0.00019796166505492636,0.003483953832762311,9,10,1.0,0.999959181166064,0.0,2.950520975346381e-05,1.0,0.4927083286566785,0.0,1.1313624182516413e-05,0.0,0.001875452330007434
9d 2d Kc Tc 4c,4d As,0,1,5,0.00020740749505100613,0.0034725706595640587,0.00019796166505492636,0.0034839538327623106,9,10,1.0,0.999959181166064,0.0,2.950520975346381e-05,1.0,0.4927083286566785,0.0,1.1313624182516413e-05,0.0,0.001875452330007434
9d 2d Kc Tc 4c,4h 4s,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012196943384602784,1.0119037771076302e-06,5,1,0.0,6.666666666666667e-06,0.0,2.0306094220789084e-05,1.0,0.99999,1.0,0.9999730272391125,1.0,0.99999
9d 2d Kc Tc 4c,4h 5c,0,1,5,0.001244444970306037,0.000449284967677759,0.001256043273076704,0.0004500917219610571,9,10,1.0,0.999959181166064,0.0,2.950520975346381e-05,0.0,0.4927083286566785,0.0,1.1313624182516413e-05,0.0,0.001875452330007434
9d 2d Kc Tc 4c,4h 5d,0,1,5,0.001244444970306037,0.000449284967677759,0.0012465203130714775,0.0004519522675209682,9,3,1.0,0.999959181166064,0.0,2.950520975346381e-05,0.0,0.8958594524733711,0.0,1.1313624182516413e-05,0.0,0.19432486563427995
9d 2d Kc Tc 4c,4h 5h,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.00020824809078982449,9.92862185042803e-07,9,3,1.0,0.999959181166064,0.0,2.950520975346381e-05,0.0,0.8958594524733711,0.0,1.1313624182516413e-05,0.0,0.19432486563427995
9d 2d Kc Tc 4c,4h 5s,0,1,5,0.001244444970306037,0.000449284967677759,0.0012500960631334824,0.0004469289286136571,9,3,1.0,0.999959181166064,0.0,2.950520975346381e-05,0.0,0.8958594524733711,0.0,1.1313624182516413e-05,0.0,0.19432486563427995
9d 2d Kc Tc 4c,4h 6c,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012167066623420186,1.0022685395153154e-06,9,10,1.0,0.999959181166064,0.0,2.950520975346381e-05,1.0,0.4927083286566785,0.0,1.1313624182516413e-05,1.0,0.001875452330007434
9d 2d Kc Tc 4c,4h 6d,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012101411139575783,1.0040775952962296e-06,9,3,1.0,0.999959181166064,0.0,2.950520975346381e-05,1.0,0.8958594524733711,0.0,1.1313624182516413e-05,0.0,0.19432486563427995
9d 2d Kc Tc 4c,4h 6h,0,1,5,0.00020740749505100613,0.001379223695527013,0.00020200148142662574,0.0013820463532123507,9,3,1.0,0.999959181166064,0.0,2.950520975346381e-05,1.0,0.8958594524733711,0.0,1.1313624182516413e-05,0.0,0.19432486563427995
9d 2d Kc Tc 4c,4h 6s,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012101411139575783,1.002404040516843e-06,9,3,1.0,0.999959181166064,0.0,2.950520975346381e-05,1.0,0.8958594524733711,0.0,1.1313624182516413e-05,0.0,0.19432486563427995
9d 2d Kc Tc 4c,4h 7c,0,1,5,0.001444221296534117,9.99230592443818e-07,0.001452289515396366,9.937813435703408e-07,9,10,1.0,0.999959181166064,0.0,2.950520975346381e-05,0.0,0.4927083286566785,0.0,1.1313624182516413e-05,0.0,0.001875452330007434
9d 2d Kc Tc 4c,4h 7d,0,1,5,0.001444221296534117,9.99230592443818e-07,0.0014571728163827594,1.000315974066984e-06,9,3,1.0,0.999959181166064,0.0,2.950520975346381e-05,0.0,0.8958594524733711,0.0,1.1313624182516413e-05,0.0,0.19432486563427995
9d 2d Kc Tc 4c,4h 7h,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012580310641844305,1.0002898195998194e-06,9,3,1.0,0.999959181166064,0.0,2.950520975346381e-05,0.0,0.8958594524733711,0.0,1.1313624182516413e-05,0.0,0.19432486563427995
9d 2d Kc Tc 4c,4h 7s,0,1,5,0.001444221296534117,9.99230592443818e-07,0.0014599884269288518,1.0005072090971866e-06,9,3,1.0,0.999959181166064,0.0,2.950520975346381e-05,0.0,0.8958594524733711,0.0,1.1313624182516413e-05,0.0,0.19432486563427995
9d 2d Kc Tc 4c,4h 8c,0,1,5,9.998460237123483e-07,9.99230592443818e-07,1.013215219688985e-06,9.957947574285692e-07,9,10,1.0,0.999959181166064,0.0,2.950520975346381e-05,1.0,0.4927083286566785,0.0,1.1313624182516413e-05,0.0,0.001875452330007434
9d 2d Kc Tc 4c,4h 8d,0,1,5,9.998460237123483e-07,9.99230592443818e-07,1.0060979806444937e-06,9.842208917726856e-07,9,3,1.0,0.999959181166064,0.0,2.950520975346381e-05,1.0,0.8958594524733711,0.0,1.1313624182516413e-05,0.0,0.19432486563427995
9d 2d Kc Tc 4c,4h 8h,0,1,5,0.001244444970306037,0.007417272267024453,0.0012622769439053381,0.007306074839925842,9,3,1.0,0.999959181166064,0.0,2.950520975346381e-05,0.4951017708335022,0.8958594524733711,0.0,1.1313624182516413e-05,0.0,0.19432486563427995
9d 2d Kc Tc 4c,4h 8s,0,1,5,9.998460237123483e-07,9.99230592443818e-07,1.0060979806444937e-06,9.82897366986094e-07,9,3,1.0,0.999959181166064,0.0,2.950520975346381e-05,1.0,0.8958594524733711,0.0,1.1313624182516413e-05,0.0,0.19432486563427995
9d 2d Kc Tc 4c,4h 9c,0,1,5,0.001244444970306037,0.00669700194037848,0.0012132707939573285,0.0067548715835334325,10,1,0.0,6.666666666666667e-06,1.0,0.9989392906548963,1.0,0.99999,0.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,4h 9h,0,1,5,0.00020740749505100619,9.99230592443818e-07,0.0002036306335258978,1.0097758672775618e-06,10,1,0.0,6.666666666666667e-06,1.0,0.9989392906548963,1.0,0.99999,0.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,4h 9s,0,1,5,0.001244444970306037,0.00669700194037848,0.0012308582473835904,0.006775241212121716,10,1,0.0,6.666666666666667e-06,1.0,0.9989392906548963,1.0,0.99999,0.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,4h Td,0,1,5,9.998460237123483e-07,9.99230592443818e-07,9.978341427285343e-07,1.0026537478943122e-06,10,1,0.0,6.666666666666667e-06,0.0,0.9989392906548963,1.0,0.99999,1.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,4h Th,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012419409095688991,1.0111848173369148e-06,10,1,0.0,6.666666666666667e-06,0.0,0.9989392906548963,1.0,0.99999,1.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,4h Ts,0,1,5,9.998460237123483e-07,9.99230592443818e-07,9.978341427285343e-07,1.009831744549587e-06,10,1,0.0,6.666666666666667e-06,0.0,0.9989392906548963,1.0,0.99999,1.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,4h Jc,0,1,5,9.998460237123483e-07,9.99230592443818e-07,9.871247327128686e-07,1.0030496810394754e-06,9,10,1.0,0.999959181166064,0.0,2.950520975346381e-05,1.0,0.4927083286566785,0.0,1.1313624182516413e-05,1.0,0.001875452330007434
9d 2d Kc Tc 4c,4h Jd,0,1,5,9.998460237123483e-07,9.99230592443818e-07,9.868088819412666e-07,1.0102278527014508e-06,9,10,1.0,0.999959181166064,0.0,2.950520975346381e-05,1.0,0.4927083286566785,0.0,1.1313624182516413e-05,1.0,0.001875452330007434
9d 2d Kc Tc 4c,4h Jh,0,1,5,9.998460237123483e-07,9.99230592443818e-07,9.933040433151363e-07,1.0187615313664019e-06,9,10,1.0,0.999959181166064,0.0,2.950520975346381e-05,1.0,0.4927083286566785,0.0,1.1313624182516413e-05,1.0,0.001875452330007434
9d 2d Kc Tc 4c,4h Js,0,1,5,9.998460237123483e-07,9.99230592443818e-07,9.933040433151363e-07,1.0187615313664019e-06,9,10,1.0,0.999959181166064,0.0,2.950520975346381e-05,1.0,0.4927083286566785,0.0,1.1313624182516413e-05,1.0,0.001875452330007434
9d 2d Kc Tc 4c,4h Qc,0,1,5,0.001244444970306037,9.99230592443818e-07,0.001234437178770473,1.0124937907426185e-06,9,10,1.0,0.999959181166064,0.0,2.950520975346381e-05,1.0,0.4927083286566785,0.0,1.1313624182516413e-05,1.0,0.001875452330007434
9d 2d Kc Tc 4c,4h Qd,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012325342457232306,1.0047230300363875e-06,9,10,1.0,0.999959181166064,0.0,2.950520975346381e-05,1.0,0.4927083286566785,0.0,1.1313624182516413e-05,1.0,0.001875452330007434
9d 2d Kc Tc 4c,4h Qh,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012383586133208739,9.995394245973357e-07,9,10,1.0,0.999959181166064,0.0,2.950520975346381e-05,1.0,0.4927083286566785,0.0,1.1313624182516413e-05,1.0,0.001875452330007434
9d 2d Kc Tc 4c,4h Qs,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012383586133208736,9.99539424597336e-07,9,10,1.0,0.999959181166064,0.0,2.950520975346381e-05,1.0,0.4927083286566785,0.0,1.1313624182516413e-05,1.0,0.001875452330007434
9d 2d Kc Tc 4c,4h Kd,0,1,5,0.00020740749505100613,0.0064016325893638815,0.00019927887145232558,0.006513096991307188,10,1,0.0,6.666666666666667e-06,0.0,0.9989392906548963,1.0,0.99999,1.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,4h Kh,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.00019925201254309376,1.0244574000523786e-06,10,1,0.0,6.666666666666667e-06,0.0,0.9989392906548963,1.0,0.99999,1.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,4h Ks,0,1,5,0.00020740749505100613,0.0064016325893638815,0.0002006977059853353,0.006563249692496813,10,1,0.0,6.666666666666667e-06,0.0,0.9989392906548963,1.0,0.99999,1.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,4h Ac,0,1,5,0.00020740749505100613,0.0034725706595640587,0.00019967144466073895,0.0034826454029347224,9,10,1.0,0.999959181166064,0.0,2.950520975346381e-05,1.0,0.4927083286566785,0.0,1.1313624182516413e-05,1.0,0.001875452330007434
9d 2d Kc Tc 4c,4h Ad,0,1,5,0.001244444970306037,0.0034725706595640587,0.001210276416277628,0.0034199959659044644,9,10,1.0,0.999959181166064,0.0,2.950520975346381e-05,1.0,0.4927083286566785,0.0,1.1313624182516413e-05,0.0,0.001875452330007434
9d 2d Kc Tc 4c,4h Ah,0,1,5,0.001244444970306037,0.0032040611662324174,0.001196480551555828,0.003199370105270776,9,10,1.0,0.999959181166064,0.0,2.950520975346381e-05,1.0,0.4927083286566785,0.0,1.1313624182516413e-05,0.0,0.001875452330007434
9d 2d Kc Tc 4c,4h As,0,1,5,0.001244444970306037,0.0034725706595640587,0.001196844436557762,0.003467486474271582,9,10,1.0,0.999959181166064,0.0,2.950520975346381e-05,1.0,0.4927083286566785,0.0,1.1313624182516413e-05,0.0,0.001875452330007434
9d 2d Kc Tc 4c,4s 5c,0,1,5,0.001244444970306037,0.000449284967677759,0.001256043273076704,0.0004500917219610571,9,10,1.0,0.999959181166064,0.0,2.950520975346381e-05,0.0,0.4927083286566785,0.0,1.1313624182516413e-05,0.0,0.001875452330007434
9d 2d Kc Tc 4c,4s 5d,0,1,5,0.001244444970306037,0.000449284967677759,0.0012465203130714775,0.0004519522675209682,9,3,1.0,0.999959181166064,0.0,2.950520975346381e-05,0.0,0.8958594524733711,0.0,1.1313624182516413e-05,0.0,0.19432486563427995
9d 2d Kc Tc 4c,4s 5h,0,1,5,0.001244444970306037,0.000449284967677759,0.0012500960631334822,0.0004469289286136571,9,3,1.0,0.999959181166064,0.0,2.950520975346381e-05,0.0,0.8958594524733711,0.0,1.1313624182516413e-05,0.0,0.19432486563427995
9d 2d Kc Tc 4c,4s 5s,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.00020824809078982449,9.92862185042803e-07,9,3,1.0,0.999959181166064,0.0,2.950520975346381e-05,0.0,0.8958594524733711,0.0,1.1313624182516413e-05,0.0,0.19432486563427995
9d 2d Kc Tc 4c,4s 6c,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012167066623420186,1.0022685395153154e-06,9,10,1.0,0.999959181166064,0.0,2.950520975346381e-05,1.0,0.4927083286566785,0.0,1.1313624182516413e-05,1.0,0.001875452330007434
9d 2d Kc Tc 4c,4s 6d,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012101411139575783,1.0040775952962296e-06,9,3,1.0,0.999959181166064,0.0,2.950520975346381e-05,1.0,0.8958594524733711,0.0,1.1313624182516413e-05,0.0,0.19432486563427995
9d 2d Kc Tc 4c,4s 6h,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012101411139575783,1.002404040516843e-06,9,3,1.0,0.999959181166064,0.0,2.950520975346381e-05,1.0,0.8958594524733711,0.0,1.1313624182516413e-05,0.0,0.19432486563427995
9d 2d Kc Tc 4c,4s 6s,0,1,5,0.00020740749505100613,0.001379223695527013,0.00020200148142662574,0.0013820463532123507,9,3,1.0,0.999959181166064,0.0,2.950520975346381e-05,0.26826203599929566,0.8958594524733711,0.0,1.1313624182516413e-05,0.0,0.19432486563427995
9d 2d Kc Tc 4c,4s 7c,0,1,5,0.001444221296534117,9.99230592443818e-07,0.001452289515396366,9.937813435703408e-07,9,10,1.0,0.999959181166064,0.0,2.950520975346381e-05,0.0,0.4927083286566785,0.0,1.1313624182516413e-05,0.0,0.001875452330007434
9d 2d Kc Tc 4c,4s 7d,0,1,5,0.001444221296534117,9.99230592443818e-07,0.0014571728163827594,1.000315974066984e-06,9,3,1.0,0.999959181166064,0.0,2.950520975346381e-05,0.0,0.8958594524733711,0.0,1.1313624182516413e-05,0.0,0.19432486563427995
9d 2d Kc Tc 4c,4s 7h,0,1,5,0.001444221296534117,9.99230592443818e-07,0.0014599884269288518,1.0005072090971866e-06,9,3,1.0,0.999959181166064,0.0,2.950520975346381e-05,0.0,0.8958594524733711,0.0,1.1313624182516413e-05,0.0,0.19432486563427995
9d 2d Kc Tc 4c,4s 7s,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012580310641844303,1.0002898195998194e-06,9,3,1.0,0.999959181166064,0.0,2.950520975346381e-05,0.0,0.8958594524733711,0.0,1.1313624182516413e-05,0.0,0.19432486563427995
9d 2d Kc Tc 4c,4s 8c,0,1,5,9.998460237123483e-07,9.99230592443818e-07,1.013215219688985e-06,9.957947574285692e-07,9,10,1.0,0.999959181166064,0.0,2.950520975346381e-05,1.0,0.4927083286566785,0.0,1.1313624182516413e-05,0.0,0.001875452330007434
